text,id,time,labels,label_2,label_3,label
"on pause again . I say to cancel the whole vaccine entirely , we got enough of other COVID19",1376598917450727444,2021-03-29 18:15:32+00:00,none,,,5
😂🤣😂🤣 settle down now blown gasket . You have the right to choose to get and that is your right . Just like those who choose not to it is their right to make that choice not to . this “ pass ” as they call it is removing choice and that is against people ’ s,1376602227347963904,2021-03-29 18:28:41+00:00,mandatory,,,4
"Until the next pandemic comes out , then you ' need to get another vaccine passport . And then another , so forth and so on . Forcing compliance for survival is something that would do .",1376603285210152969,2021-03-29 18:32:53+00:00,political,,,7
"So if the Vaccine is safe then they all must fall n line with him . And you wonder why people are so skeptic . Who is Bill to have so much money , power and influence ? That ' s the real question",1376604568243556359,2021-03-29 18:37:59+00:00,pharma,,,6
Not ready for this vaccine at all I am so nervous I hate and getting sick,1376607094544142345,2021-03-29 18:48:02+00:00,side-effect,,,10
"That ' s misleading if not a direct LIE . gone public with the impact of the vaccine blood in his healthy 60 yr old aunt , who had a brain operation , and now in coma . with a headache",1376608099285532674,2021-03-29 18:52:01+00:00,side-effect,,,10
The vaccine agenda is to remove everyone ' s ability to ' naturally ' have . Then the that be will be the only who can permit the artificial creation of a child . They will regulate population . That is why the are so important to them .,1376608431356968961,2021-03-29 18:53:20+00:00,conspiracy,side-effect,,0
There ’ s no reason to believe the vaccine ’ t mostly safe and people should have the right to refuse it .,1376610562352762889,2021-03-29 19:01:48+00:00,mandatory,side-effect,,4
"Funny how have been saying for that they dont want this vaccine due to blood . Media , , and health kept pushing that it ' s safe and there ' s no link to blood . Then last week we get a warning label for blood , and now this . It ' s all .",1376611984456712199,2021-03-29 19:07:27+00:00,side-effect,,,10
It ' s not a vaccine . It ' t guarantee . The all have immunity in case of adverse effects or death due to the injection . Many insurance don ' t cover against vaccine injury These are highly risky and it ' s time to acknowledge that,1376615398540509192,2021-03-29 19:21:01+00:00,side-effect,,,10
She ’ t an anti . Nor am I . We both have done of research and we do not want to take untested and unapproved that do not finish their clinical until 2023 . and are very serious side effects,1376617550277189635,2021-03-29 19:29:34+00:00,rushed,side-effect,,9
"Well it ’ s like this Spanner , not everyone had their vaccine yet , let alone had both . My friend , no health , not had vaccine yet , is in hospital extremely ill . On intravenous , and oxygen . It ’ t discriminate !",1376622144797470722,2021-03-29 19:47:50+00:00,side-effect,,,10
So what about the people who have special needs and they have a fit because of the vaccine and they not fell well what then and of,1376627087763718147,2021-03-29 20:07:28+00:00,side-effect,,,10
Health Canada is demanding that do a detailed study on the of its COVID - 19 vaccine after getting more that in blood following vaccination .,1376632769170771969,2021-03-29 20:30:03+00:00,side-effect,,,10
It is unnecessary . If hypothetically you get the vaccine and I don ' t who is at risk ? Me . Why have it ? It is nothing but a safety net . You would rather live on your then die free . How pathetic .,1376634910774071304,2021-03-29 20:38:34+00:00,side-effect,,,10
"I do not feel comfortable with either . I can ' t stand Ford but , this vaccine had one problem after another .",1376637729618952198,2021-03-29 20:49:46+00:00,side-effect,,,10
What ’ s the point of getting a vaccine you lock it down anyway you dogs,1376645313641902082,2021-03-29 21:19:54+00:00,unnecessary,,,11
"Health Canada role is to protect not the people paying for their . They only parrot Industry . never this & ; for COVID - 19 vaccine University / vaccine : 326 & ; 294 , 820 . can u imagine amount of unreported ?",1376646631681064964,2021-03-29 21:25:08+00:00,side-effect,,,10
Hey buddy .... don ’ t you mean vaccine ??? Maybe ’ t be to have the vaccine ...,1376647905080147970,2021-03-29 21:30:12+00:00,political,,,7
"The fat old unhealthy will love the vaccine scheme as it will make them feel safe , who do they vote for ? yes vaccine are coming and there is very little that can be done . From my point of view the more the harm themselves the better , do we deserve it ?",1376655540139520007,2021-03-29 22:00:32+00:00,mandatory,,,4
Maybe I ’ m just paranoid but maybe maybe he interest in vaccine ?,1376655992834961408,2021-03-29 22:02:20+00:00,pharma,,,6
"You ' re worried about the unknown long term of covid on , but not the unknown long term of the vaccine ? sense .",1376657085056843782,2021-03-29 22:06:40+00:00,ineffective,,,2
"and nobody to hear this , but proving efficacy of a covid 19 vaccine is a weird task because statistically it ' s not that dangerous . so wherever my line is , it ' s before the entire population to take an experimental vaccine for a disease that manageable .",1376659967281860613,2021-03-29 22:18:07+00:00,side-effect,mandatory,rushed,10
v Need No to vaccine safe human ignore your and they ´ pass away,1376660638748000262,2021-03-29 22:20:48+00:00,mandatory,,,4
Why Canada is use of vaccine in people under 55 | News ‘ It will be a Cold day in before you could talk me into getting any of these Voodoo !’ Big can go F ^& ;£ Off !,1376661285149020169,2021-03-29 22:23:22+00:00,pharma,,,6
working to reinforce + . to sue joe and whoever my constitutional w vaccine and bunk . bill does not have a monopoly on science . 😏,1376666472873816064,2021-03-29 22:43:59+00:00,mandatory,,,4
Exactly why they were on the vaccine that on the path way versus like the current flu . My issue ’ t the research basis . It ’ s old and valid . My issue is more the normal time frame us to know and all that stuff .,1376670265808191489,2021-03-29 22:59:03+00:00,rushed,side-effect,,9
Creepy Joe ’ s Fascist State . Put your back on . off Joe . He brought us the Covid vaccine . Bull you liar . President Trump did . 100 %.,1376671037287370753,2021-03-29 23:02:07+00:00,mandatory,,,4
We must not comply with the - inspired vaccine “ ” under any . We all know what they ’ re really for . I will not comply .,1376676350820515841,2021-03-29 23:23:14+00:00,mandatory,,,4
If you ’ re right ? If i catch it ’ t i only be a risk to those who on the vaccination ?,1376684097100259329,2021-03-29 23:54:00+00:00,ineffective,,,2
"Is it to experiment on people who are over 55 , and be guinea ? Who is more likely to have blood , someone over 55 or under 55 . The maker of should be forced to produce an effective vaccine rather than an experimental one . I call em as I see em .",1376684316151975938,2021-03-29 23:54:53+00:00,side-effect,rushed,,10
The same cry “ my body my choice ” when it comes to murdering innocent but oh hell no it ’ s not “ my body my choice ” when it comes to taking the China Virus vaccine . Their argument ...” ....” 🧐 🙄.,1376685245316091910,2021-03-29 23:58:34+00:00,side-effect,country,,10
"The choice is yours . there were in about ’ s covid because it might cause blood , so at least don ’ t take that one .",1376692347057143810,2021-03-30 00:26:47+00:00,side-effect,,,10
They can have it . Y ’ ALL ’ T PAY ME ENOUGH TO GET THE AND VACCINE .,1376693981661302786,2021-03-30 00:33:17+00:00,none,,,5
"The same with me , I ’ m on due to - there is no way I ’ accept the vaccine .",1376699130962079746,2021-03-30 00:53:45+00:00,none,,,5
"Why do you need a vaccine for a virus that a 99 . 6 %+ recovery rate , is treatable , and curable ? Wake up !",1376703852599246849,2021-03-30 01:12:31+00:00,unnecessary,,,11
Those who don ' t get the vaccine could become like . Why do they want everybody to have it so much ?,1376705318474936325,2021-03-30 01:18:20+00:00,mandatory,,,4
"I believe the vaccination card is used to track the manufacturer and lot number of the vaccine one so as not to cross . Absolutely zero chance I ’ m carrying that around in my wallet . Two separate . If , it ’ s unconstitutional .",1376717327102803968,2021-03-30 02:06:03+00:00,mandatory,,,4
Vaccine death rate might be more scary than virus death rate,1376720477373235201,2021-03-30 02:18:34+00:00,side-effect,,,10
"So in my youth , as a healthy young man who would likely feel nothing from the virus . I should take an experimental vaccine , where the cannot be legally responsible , for the betterment of ? What to my body my choice ?",1376721955345285122,2021-03-30 02:24:27+00:00,rushed,,,9
Take care . I ’ m not anti . I ’ m anti vaccine passport .,1376726482089807877,2021-03-30 02:42:26+00:00,mandatory,,,4
Keeping away from ' s ' s book will be more beneficial than any child vaccine . Why is now getting off of what we were told was unnecessary ?? Thanks for helping Trump with the Original vaccine ....,1376728706295664643,2021-03-30 02:51:16+00:00,pharma,,,6
Shout out to all the saying they see hope in their being . This ’ t hope .,1376729657077272579,2021-03-30 02:55:03+00:00,none,,,5
Vaccine would be against my religion Which is the 91st psalm is the best protection there is,1376733792220680193,2021-03-30 03:11:29+00:00,religious,,,8
"You don ' t want the vaccine , don ' t take it . Have or ready . Tell your brother and family that you can wait on their visit . It won ' t be long now .",1376737509561016321,2021-03-30 03:26:15+00:00,unnecessary,,,11
I just read that brought up another salient point . As more get the vaccine the virus will have no choice but to mutate in the possibility for a variant that severe disease in . Scary .,1376741322074165251,2021-03-30 03:41:24+00:00,side-effect,,,10
"Watching tonight about forcing people to get the vaccine . What ever to the "" it ' s my body "" approach that the keep pushing to legitimize abortion ???",1376742226513047554,2021-03-30 03:45:00+00:00,mandatory,,,4
they don ’ t even let you go to school if you don ’ t have a vaccination record i don ’ t get it,1376746097301979141,2021-03-30 04:00:22+00:00,mandatory,,,4
Time to . Shame really . everything up until you stated on the vaccine,1376756729350926337,2021-03-30 04:42:37+00:00,none,,,5
can go to hell with his vaccine,1376757542982926336,2021-03-30 04:45:51+00:00,mandatory,,,4
"C19 was long , as in Event 201 , as a horse to usher in a technocratic . If so , then the vaccine passport is simply a step forward in the script to enslave humanity . Question , can we still reject the premise ?? Why a vaccine when there ' s a cure ??",1376763742109663238,2021-03-30 05:10:29+00:00,unnecessary,conspiracy,mandatory,11
"never brought a product successfully to market before , have been selling stock like crazy since last fall . is a cold virus . I was in a car for 6hrs with 2 Covid positive people and ’ t test positive , being tested daily for 14 days",1376773662771056642,2021-03-30 05:49:55+00:00,pharma,,,6
30 not to take the experimental treatment being as a vaccine –,1376776493301444610,2021-03-30 06:01:09+00:00,rushed,,,9
"Something ' t right and the director crying on it . I simply do not trust the government with telling the truth but to do what they do , withhold information . Fact Check : Have 966 people after the COVID vaccine ?",1376782570373984260,2021-03-30 06:25:18+00:00,side-effect,,,10
"Sir I think you do a great job , I personally dont think the vaccine is safe or necessary and there is credible information that my belief . I know you are faced with many important , I hope you will look into to and the of the vaccine .",1376785676285411331,2021-03-30 06:37:39+00:00,side-effect,unnecessary,,10
"After the vaccine , we can still transmit the virus . So herd immunity is unlikely . The vaccine basically just . So the benefit is to the one only .",1376791645576957952,2021-03-30 07:01:22+00:00,ineffective,,,2
"A globally - drive for to enforce vaccine not just for international travel , but also for entertainment & ; social . That ’ s not going to raise about totalitarian world government crushing freedom of assembly at all , is it ? 🤦‍♀️",1376801639370272771,2021-03-30 07:41:05+00:00,conspiracy,political,,0
"I am waiting until the trial is over in 2023 before I have the vaccination so my only family , my brother , cannot hug me . You swallow all this ? I depend on my natural immunity to do its job and have it to be as optimum as it can be .",1376802238757269504,2021-03-30 07:43:28+00:00,unnecessary,rushed,,11
"“ There is substantial uncertainty about the benefit of providing COVID - 19 to under 55 given the potential ,” said . , vice - chair of the National Advisory Committee on",1376804396584079361,2021-03-30 07:52:02+00:00,side-effect,,,10
‘ Huge privacy ’: . to ban ‘ vaccine ’ as with Big Tech 🗣 Vaccine are to the technology into the human body : Mark if the Beast . i refuse ! Kill me instead !,1376815180785442819,2021-03-30 08:34:53+00:00,political,mandatory,,7
"I shouldnt need to wear one if your mask is protecting you .. in the same way i shouldnt need a "" vaccine "" if you have been .. maybe those of us not wearing just did more research than you did ;)",1376819628249337863,2021-03-30 08:52:34+00:00,unnecessary,,,11
"Because a leaky vaccine the individual and not the population . If there ' s ever a case for the right of people to make their own regarding their own health , this clearly ' t it .",1376830776600367108,2021-03-30 09:36:52+00:00,conspiracy,ineffective,,0
not getting the vaccine cause the needle is pointy and,1376839159654965249,2021-03-30 10:10:10+00:00,none,,,5
Can I ask you what medical experience Henry to be telling people that the vaccine is safe ?,1376839476052258816,2021-03-30 10:11:26+00:00,side-effect,,,10
not vaccine via i dont want 2 be with vaccine vaccination COVID19 COVID Covid 19 COVIDー19 death pandemic Cancer 😷,1376851963300696067,2021-03-30 11:01:03+00:00,pharma,,,6
"It ' t matter how we are . The government they can get away with being authoritarian . It ' s not the fault of those that won ' t be . It ' s yours for your compliance and cowardice . Lick that boot . Thank the government and "" opposition "". 🙄",1376853810602201092,2021-03-30 11:08:23+00:00,political,,,7
"Why are people walking around in a 91 degree in Phoenix , with a mask on after a vaccine ? Because they ' re brainwash .",1376857462419070983,2021-03-30 11:22:54+00:00,ineffective,,,2
Vaccine are Fascism in full effect ! You will not be able to do ANYTHING without one ! Stop this nonsense NOW !,1376859140967034881,2021-03-30 11:29:34+00:00,mandatory,,,4
"Tell them “ see you in 2023 ” that is when this experimental vaccine will be fully considered gone through human and we ’ know if it worked , and that is only if we are told the truth !",1376861138613374979,2021-03-30 11:37:30+00:00,rushed,,,9
"You do know the vaccine was to reduce your ? never to stop you getting it of spreading it . Don ' t you want to reduce those in the third world ? I mean the did the old and most vulnerable ago , lots of old people in the world who have had nothing",1376862042666250248,2021-03-30 11:41:06+00:00,ineffective,,,2
Yeah that ' s some . There been many of blood in my country and even of people the vaccine .,1376867303275511815,2021-03-30 12:02:00+00:00,side-effect,,,10
". all , as to the immorality of vaccine . Public health is in dangerous and way over its head . "" Stupid is what stupid does "". , like he is running for of !",1376873274211250176,2021-03-30 12:25:44+00:00,mandatory,,,4
"So as of right now , are an acceptable form of protection when it comes to asymptomatic ... but what ? As soon as they come out with this vaccine passport , a mask alone is no longer acceptable ? How does that make any sense ?",1376878037262827526,2021-03-30 12:44:39+00:00,none,,,5
"It would have made more sense to offer everyone free of Vitamin D , C and a vitamin - mineral - herbal complex prior to racing headlong into mass vaccination . Basic affordable are proven , and ; not necessarily so .",1376878629347590146,2021-03-30 12:47:01+00:00,ineffective,,,2
The flu went down because of global warming and sea level rose ; the mask to hide the - side effects of the vaccine .,1376886474273136648,2021-03-30 13:18:11+00:00,side-effect,,,10
And now there are of adverse in one vaccine . The one much of Canada is being .,1376888369603575808,2021-03-30 13:25:43+00:00,side-effect,,,10
"Are you ? If you are , why do need to be for you to be around them ? This logic is incredible .",1376889439088222219,2021-03-30 13:29:58+00:00,ineffective,,,2
"Also , to require a vaccine passport for a vaccine that is not is illegal .",1376890708158730240,2021-03-30 13:35:00+00:00,mandatory,,,4
Good luck with this one in court trying to limit someone ’ s freedom with a “ vaccination ” not by the ! What about ? Lawyer up my !,1376892322382811141,2021-03-30 13:41:25+00:00,rushed,mandatory,,9
"Even if there ' t any in 20 days , the issue is the long term effects of this warp speed vaccine",1376897914572845059,2021-03-30 14:03:39+00:00,rushed,,,9
Stay strong . Don ' t ever be forced to take something you don ' t want to . They really need to take a hard look at themselves . 1 ) the vaccine ' t stop you from catching . 2 ) arent covering any as a result of the vaccine . 3 ) forced / coercion is illegal .,1376899526624153602,2021-03-30 14:10:03+00:00,mandatory,ineffective,,4
south also have about the / vaccine along with and Canada . I ' had it myself but I do wonder why this one so much bad press around the world .,1376899980431126532,2021-03-30 14:11:51+00:00,none,,,5
Scary scary scary . Vaccine are a terrible idea . bye to .,1376903024841478144,2021-03-30 14:23:57+00:00,mandatory,,,4
why take a vaccine when you can literally just do,1376903209059508228,2021-03-30 14:24:41+00:00,none,,,5
"Yes , several of my family in the have had COVID and many more have had the vaccine . We are going to cause more people to die , of COVID , because of this .",1376903734131896326,2021-03-30 14:26:46+00:00,side-effect,,,10
Use of the COVID - 19 vaccine by been suspended again in for people under 60 old . say 31 people experienced the blood — nine of whom — after getting that specific brand of vaccine .,1376913874465742848,2021-03-30 15:07:04+00:00,side-effect,,,10
"rock74 Ya , and now health Canada is telling people NOT to take the Covid vaccine because they are finding bad side effects . deadly blood . Gee , what a surprise . You dumb .",1376918480436477956,2021-03-30 15:25:22+00:00,side-effect,,,10
"For travel yes I agree . For use as a tool to force people to take the vaccine so you can enjoy freedom within Canada ie , , not so much and it is very reminiscent of like behavior . Look around you sunshine , it ' s happening already .",1376918768949981185,2021-03-30 15:26:31+00:00,mandatory,,,4
"It was take the vaccine to stop the virus , now take the vaccine to go about everyday life . i will not take this not get excited about a year ago we were free ! Remember that .",1376923681524482048,2021-03-30 15:46:02+00:00,mandatory,,,4
"No . I still think it ’ s too rushed . I appreciate your reading through my , but if you ’ re a true I would find it very hard to believe if you knew me that you could look me in the eye and say that it ’ s of vital concern to MY health to be forced to take this vaccine",1376924087201718272,2021-03-30 15:47:39+00:00,rushed,mandatory,,9
Stand strong and together against vaccine . This is the line in the sand .,1376924384594694151,2021-03-30 15:48:49+00:00,mandatory,,,4
"Vaccine by government are unethical and its over reach , a “ passport ” would be discriminatory to people with immune",1376925349397807112,2021-03-30 15:52:39+00:00,mandatory,,,4
Their choice . I dont think we are in a position to anyone who ' t want the vaccine,1376925768035471360,2021-03-30 15:54:19+00:00,none,,,5
"You have a 98 % survival rate if you get Covid . My entire family had it , some over 70 with , they fine . The vaccine , you have a 50 / 50 chance with adverse death . So , if you ' re willing to die for your , take the shot .",1376926958228013059,2021-03-30 15:59:03+00:00,side-effect,,,10
The Nova Scotia government put me in a vaccine type / category that other have declined . They tell me if I refuse I have to wait ....... a big thank you for my life at risk . 😡😡😡😡😡,1376927419492368389,2021-03-30 16:00:53+00:00,political,,,7
my government just tuned me into an anti . My life and they tell me I have to take the vaccine . Or wait for the . Well by then the covid rate will be low so .....🤷‍♀️ anti vaccine for now .,1376928481242677256,2021-03-30 16:05:06+00:00,political,unnecessary,mandatory,7
My government turned me into an anti . My life is worth it . I am saying no to the vaccine . If I wait for the we will be at 80 % anyway 🤦‍♀️🤷‍♀️,1376933203261468682,2021-03-30 16:23:52+00:00,political,,,7
I just don ’ t get how are so trusting of this damn vaccine . And so of the who don ’ t want it for themselves or their . Yes trip ... I don ’ t even get my their flu vaccine . I just .... support their immune health before they actually get sick ?,1376934460667559939,2021-03-30 16:28:52+00:00,none,,,5
chucky that ' s relieving because when I look up anything about it for those whose health don ' t allow the vaccine and I fun nothing . Like we are forgotten or not apart of society . I really hope they do think of ...,1376937015221092357,2021-03-30 16:39:01+00:00,none,,,5
Except social media vehemently decree anyone an idiot if they don ’ t want the vaccine . Unfortunately - it ’ s a topic . As well as political . One ’ s own health should never be political .,1376937367769088006,2021-03-30 16:40:25+00:00,political,,,7
"Also this article was from , not “ early on ”. They were publicly doubt about the vaccine less than 4 before the",1376937672556437508,2021-03-30 16:41:38+00:00,ineffective,,,2
This vaccine passport me . Wether you get it or not to have to show proof of something like that is some,1376941311853531142,2021-03-30 16:56:05+00:00,mandatory,,,4
. Please join in seeking to block any kind of vaccine passport in ! Thank you,1376942306088091655,2021-03-30 17:00:02+00:00,mandatory,,,4
See ? I told you people the vaccine ' t work ! The virus .,1376942518932287492,2021-03-30 17:00:53+00:00,ineffective,,,2
"It ’ s better for your body to learn to fight it than to be against it . What no one to say out loud is that the US is so fat and that that to happen a lot of death . This is a culling virus , it the unhealthy . Stay healthy , you ’ be fine .",1376943210325499909,2021-03-30 17:03:38+00:00,unnecessary,,,11
"The real question about and is : If the thrombosis side effect is « extremely rare », and , is not for age under 55 , its therefore , the COVID for under 55 is even much lower ! Thus , why vaccinate people under 55 ? !",1376944397296803851,2021-03-30 17:08:21+00:00,side-effect,,,10
", the unroll you for : 1 : THREAD Want to stop the vaccine passport ? Take a page from the … See you soon . 🤖",1376945249218654213,2021-03-30 17:11:44+00:00,mandatory,,,4
HELP ! Please ! What do we do ? mask mandate getting ridiculous . 1 % of the flu last year ? Funny . Why vaccine ? Why up w / go up ? More & ; more . no more constitution ? Civil ? follow science ? President no physical ? “ We the people ”,1376946910871711744,2021-03-30 17:18:20+00:00,mandatory,unnecessary,,4
Its a year on . remain around the efficacy of these new which usually take in development as would any synthetic drug . Smart supplementation may help boost one ' s immunity and particularly those whose immune are ( prior to vaccination ).,1376951608421023749,2021-03-30 17:37:00+00:00,ineffective,,,2
"& ; Canada suspend vaccine over safety . The come amid new data from that the risk of blood is potentially as high as one in 100 , 000 , much higher than the one in a million before",1376963746862612486,2021-03-30 18:25:14+00:00,side-effect,,,10
"I ’ do neither . Get over it . I ’ m a free citizen & ; I ’ go where I want , whenever I want mask free & ; vaccine free . I love this country the good 🇺🇸 where I ’ m to make my own about how I live my life just like you .",1376964721409196032,2021-03-30 18:29:07+00:00,mandatory,,,4
Do any of you wonder why so much blockage of the successful early inexpensive viral for Covid ? Are “ they ” worried people will not get the vaccine if they don ’ t shoot it down ? It ’ s perplexing to me . I have seen the success personally . These ’ t lying !,1376965753489006598,2021-03-30 18:33:13+00:00,pharma,,,6
"Even with the full dosage of vaccine , you can still be a carrier , up to 50 % proof according to an article another tweet listed . Might as well hold a sign up ,, you all .",1376967855414054913,2021-03-30 18:41:34+00:00,ineffective,,,2
"I can send you * * of of people in of major influence ( at nationally or comparable ), where they are people who don ' t get a vaccine be locked in their house forever . They ' re already for concentration",1376968267877715971,2021-03-30 18:43:12+00:00,mandatory,,,4
"The last vaccine I got before I lived in was for yellow fever and 6 later I got eczema on my my face my chest , the skin was bleeding , I was red all the time .",1376968995270651907,2021-03-30 18:46:05+00:00,side-effect,,,10
I watched a tutorial from a in who was black . They said that they protein that ’ s in is bad for the melanin in people who are black . so could imagine being black and getting the covid vaccine And 1 of the side effects in 6 is you get vitiligo 😔,1376969914989211651,2021-03-30 18:49:45+00:00,side-effect,ingredients,,10
If you ’ re biracial - like your is white and your dad is black and you ’ re light skinned and you get the vaccine and that 😒 ’ t you rather just have covid for a month ?,1376970265091956739,2021-03-30 18:51:08+00:00,side-effect,,,10
Will they be honest if their goal is to push vaccine ?,1376975081516175361,2021-03-30 19:10:17+00:00,mandatory,,,4
Your mother could be than and your dad could be brown like . So you have a nice warm complexion and then you get that vaccine BOOM ! 6 later you have vitiligo,1376979672408317954,2021-03-30 19:28:31+00:00,side-effect,,,10
"From what I read , they were predominantly and under 55 . But , why would the vaccine only cause blood in those under 55 ? I think a pause on this vaccine is warranted until they have a more detailed investigation .",1376984745599438850,2021-03-30 19:48:41+00:00,side-effect,,,10
"Yeah , the people who got mad at me for saying that we won ' t get our back if we "" follow the "". It ' t work like that . It took the "" must vulnerable "" and then some being more or less totally before they admitted I was right . 🙄",1376989894568972292,2021-03-30 20:09:08+00:00,none,,,5
The difference is that all of them apart from the took 10 - 15 in safety . The warp speed vaccine took less than a year to get into production . Like ' s the damage and death are mounting .,1376990999579332609,2021-03-30 20:13:32+00:00,rushed,side-effect,,9
You assume no long term effects from this experimental vaccine . And if the risk of covid is about the same as the flu for young people ( or less ) why is it so urgent for young people to get this shot but it ' t urgent for the flu ? Vulnerable people have the and are safe .,1376993890377547779,2021-03-30 20:25:01+00:00,unnecessary,rushed,side-effect,11
"The social pressure is very annoying too . I ' had several people ask me : ' Did you get the vaccine ?' like they were me what the weather was like . It ' s become small talk , I ' m sick of it .",1376995023116402690,2021-03-30 20:29:31+00:00,none,,,5
"You can still infect people if you are , so what ' s the difference ?",1376996047302496262,2021-03-30 20:33:35+00:00,ineffective,,,2
"So sad . There is a link to the vaccine , as they openly say in where they ' . It ' s very rare , but healthy under the age of 60 .",1377001793671069700,2021-03-30 20:56:25+00:00,side-effect,,,10
"We Need to Talk About the Vaccine : For the moment , of a very rare , dangerous blood disorder among cannot be . via",1377001843281252356,2021-03-30 20:56:37+00:00,side-effect,,,10
No to the demonic vaccine no to the vaccine passport .. bill gate and re,1377001984109215748,2021-03-30 20:57:11+00:00,mandatory,religious,,4
"Note that at 95 % effectiveness , and with everyone , the media could flood us with and endless individual , with of , if to achieve their . Meanwhile , we have at least 180 , 000 preventable / yr by other .",1377003371970797568,2021-03-30 21:02:42+00:00,ineffective,,,2
You cannot use a ' passport ' to force people to have a vaccine while stuff like this is happening . You cannot force people into it at all in fact . It is PERSONAL CHOICE . ' s vaccine for under - 60s via,1377007359210438660,2021-03-30 21:18:32+00:00,mandatory,,,4
More people are dying after takings these corona .. I you can ’ t travel without a jab or go to a club 😬 what ’ s your on the vaccine ?? 🐾,1377007498322968576,2021-03-30 21:19:05+00:00,mandatory,,,4
So was the 20 getting from Beacon hospital chief buddy . Do these not feel guilty getting the vaccine ? They should all be and shamed,1377014598994382852,2021-03-30 21:47:18+00:00,none,,,5
what the do you need a vaccine for if you can ' t leave your house ? - you ' re 100 - it at this point,1377018571255996418,2021-03-30 22:03:05+00:00,none,,,5
Look up all the “ medicine ” or “ ”.. they put in the . Read up on the side effects . Not knocking nobody who get the vaccine but don ’ t knock nobody for choosing to not inject that in they body either . Agree to disagree .,1377022399409963012,2021-03-30 22:18:18+00:00,ingredients,side-effect,,3
"Some want this ? Not I Man ' s Skin , , Then Off in Severe Reaction to & ; 038 ; Covid Vaccine via",1377024251744559104,2021-03-30 22:25:40+00:00,side-effect,,,10
"Their target is 80 % of ( to ). They will try every trick in the ( psychological ) book to achieve this , & ; throw unlimited of money at it . Wait for the younger roll out , as they go down the age . Make it stop !!!",1377026433218936834,2021-03-30 22:34:20+00:00,mandatory,,,4
""" Rare "" ... where is the additional information on to a vaccine that been in "" open public trial "" for ONLY a few",1377031445873582080,2021-03-30 22:54:15+00:00,rushed,side-effect,,9
"🤣🤣🤣🤣🤣🤣 Now if you really want blood , buy the vaccine . Dumb .",1377032432503955463,2021-03-30 22:58:10+00:00,side-effect,,,10
Every state should . The government does not have a right to demand we take the vaccine and we should not be if we do not . Just us in that way it ’ s just one of the to saying the communist can rule .,1377044293844631556,2021-03-30 23:45:18+00:00,mandatory,,,4
"2700000 took vaccine . 31 . ANY group of 2 . 7m some will have . 2 . 7m of ANYTHING , some will clot . Some were on the Pill . Some were health , with Covid exposure . There were in the PLACEBO . $ at stake You do the math .",1377046025483980804,2021-03-30 23:52:11+00:00,side-effect,,,10
' s recent plastic surgery how he he cannot feel his face . Is that why he went under the knife ? New World Order painful & ; I have w / facial nerve pain where half of my face goes numb so I am going to skip the vaccine passport .,1377047855471321088,2021-03-30 23:59:27+00:00,side-effect,,,10
😂😂😂 yes ! Oh course lead the sheep to slaughter ! How much evidence do they need ? NO WAY ! Rather quarantine longer than take that vaccine . Not taking the chance,1377056196381847555,2021-03-31 00:32:36+00:00,none,,,5
same here . it ' s why i don ' t understand anyone who a vaccine passport,1377061057756291074,2021-03-31 00:51:55+00:00,mandatory,,,4
: Man ’ s Skin ‘ Peeled Off ’ Due To Reaction From & ; COVID Vaccine via COVID19,1377068287763304456,2021-03-31 01:20:39+00:00,side-effect,,,10
"I refuse the vaccine for now we still haven ’ t been able to study any potential long term effects , and I really don ’ t see a commercial in 5 saying “ if you or a one got any of the covid in 2021 , you may be to financial compensation !”",1377073802400632837,2021-03-31 01:42:33+00:00,rushed,,,9
"By the way , I have no with getting . I do , however , have about brand spanking new , and like the flu vaccine which are typically at least a year behind . The flu every year , so you ’ re just getting for LAST year ’ s flu .",1377075057722331140,2021-03-31 01:47:33+00:00,ineffective,,,2
I ’ t tell you the last time I had a flu vaccine 🤷🏻‍♀️,1377075155873202180,2021-03-31 01:47:56+00:00,none,,,5
"You ' re right , people no longer look forward to getting the vaccine because it nothing now . Can ' t travel ... Can ' t move .... What ' s the point ? No benefit",1377078579155046401,2021-03-31 02:01:32+00:00,none,,,5
"But do they need to do it as a social norm , as ? If so , fine . I disagree , but that ' t the issue . My issue is she to be saying that your vaccine ' T WORK if people around you are infected .",1377083113008992261,2021-03-31 02:19:33+00:00,ineffective,,,2
"I suspect most of the people fighting will be the people fighting vaccine , because that ' s the next big battle for freedom , and it may be a long term battle , if the Great follow through with their .",1377092224584970240,2021-03-31 02:55:46+00:00,mandatory,,,4
Stop calling people stupid for not wanting to take the vaccine . Second I ' seen on here today,1377092919413374977,2021-03-31 02:58:31+00:00,none,,,5
"& ; COVID - 19 vaccine man ' s skin to peel off : Upon getting to the hospital , was told by that he had experienced a severe reaction to the vaccine .",1377098840654815232,2021-03-31 03:22:03+00:00,side-effect,,,10
Now ask why are people getting covid . They have literally the to make the cell a virus machine . Some may be able to handle it temporarily ... but some can ' t . Thus the soaring death in heavily like .,1377099222642614275,2021-03-31 03:23:34+00:00,ineffective,,,2
", to be fair , we all know it ' s only the vaccine that up tattooing 666 on one ' s forehead . You know , Gog and and all that , which , in translation is ( I ' m told ), "" and for the Win !""",1377115001488478211,2021-03-31 04:26:16+00:00,conspiracy,country,,0
