text,id,time,labels,label_2,label_3,label
can go to hell with his vaccine,1376757542982926336,2021-03-30 04:45:51+00:00,mandatory,,,4
‘ Huge privacy ’: . to ban ‘ vaccine ’ as with Big Tech 🗣 Vaccine are to the technology into the human body : Mark if the Beast . i refuse ! Kill me instead !,1376815180785442819,2021-03-30 08:34:53+00:00,political,mandatory,,7
"Because a leaky vaccine the individual and not the population . If there ' s ever a case for the right of people to make their own regarding their own health , this clearly ' t it .",1376830776600367108,2021-03-30 09:36:52+00:00,conspiracy,ineffective,,0
not getting the vaccine cause the needle is pointy and,1376839159654965249,2021-03-30 10:10:10+00:00,none,,,5
not vaccine via i dont want 2 be with vaccine vaccination COVID19 COVID Covid 19 COVIDー19 death pandemic Cancer 😷,1376851963300696067,2021-03-30 11:01:03+00:00,pharma,,,6
"Why are people walking around in a 91 degree in Phoenix , with a mask on after a vaccine ? Because they ' re brainwash .",1376857462419070983,2021-03-30 11:22:54+00:00,ineffective,,,2
Yeah that ' s some . There been many of blood in my country and even of people the vaccine .,1376867303275511815,2021-03-30 12:02:00+00:00,side-effect,,,10
"It would have made more sense to offer everyone free of Vitamin D , C and a vitamin - mineral - herbal complex prior to racing headlong into mass vaccination . Basic affordable are proven , and ; not necessarily so .",1376878629347590146,2021-03-30 12:47:01+00:00,ineffective,,,2
Stay strong . Don ' t ever be forced to take something you don ' t want to . They really need to take a hard look at themselves . 1 ) the vaccine ' t stop you from catching . 2 ) arent covering any as a result of the vaccine . 3 ) forced / coercion is illegal .,1376899526624153602,2021-03-30 14:10:03+00:00,mandatory,ineffective,,4
"For travel yes I agree . For use as a tool to force people to take the vaccine so you can enjoy freedom within Canada ie , , not so much and it is very reminiscent of like behavior . Look around you sunshine , it ' s happening already .",1376918768949981185,2021-03-30 15:26:31+00:00,mandatory,,,4
I just don ’ t get how are so trusting of this damn vaccine . And so of the who don ’ t want it for themselves or their . Yes trip ... I don ’ t even get my their flu vaccine . I just .... support their immune health before they actually get sick ?,1376934460667559939,2021-03-30 16:28:52+00:00,none,,,5
See ? I told you people the vaccine ' t work ! The virus .,1376942518932287492,2021-03-30 17:00:53+00:00,ineffective,,,2
", the unroll you for : 1 : THREAD Want to stop the vaccine passport ? Take a page from the … See you soon . 🤖",1376945249218654213,2021-03-30 17:11:44+00:00,mandatory,,,4
Its a year on . remain around the efficacy of these new which usually take in development as would any synthetic drug . Smart supplementation may help boost one ' s immunity and particularly those whose immune are ( prior to vaccination ).,1376951608421023749,2021-03-30 17:37:00+00:00,ineffective,,,2
I watched a tutorial from a in who was black . They said that they protein that ’ s in is bad for the melanin in people who are black . so could imagine being black and getting the covid vaccine And 1 of the side effects in 6 is you get vitiligo 😔,1376969914989211651,2021-03-30 18:49:45+00:00,side-effect,ingredients,,10
The difference is that all of them apart from the took 10 - 15 in safety . The warp speed vaccine took less than a year to get into production . Like ' s the damage and death are mounting .,1376990999579332609,2021-03-30 20:13:32+00:00,rushed,side-effect,,9
"The social pressure is very annoying too . I ' had several people ask me : ' Did you get the vaccine ?' like they were me what the weather was like . It ' s become small talk , I ' m sick of it .",1376995023116402690,2021-03-30 20:29:31+00:00,none,,,5
You cannot use a ' passport ' to force people to have a vaccine while stuff like this is happening . You cannot force people into it at all in fact . It is PERSONAL CHOICE . ' s vaccine for under - 60s via,1377007359210438660,2021-03-30 21:18:32+00:00,mandatory,,,4
"Their target is 80 % of ( to ). They will try every trick in the ( psychological ) book to achieve this , & ; throw unlimited of money at it . Wait for the younger roll out , as they go down the age . Make it stop !!!",1377026433218936834,2021-03-30 22:34:20+00:00,mandatory,,,4
' s recent plastic surgery how he he cannot feel his face . Is that why he went under the knife ? New World Order painful & ; I have w / facial nerve pain where half of my face goes numb so I am going to skip the vaccine passport .,1377047855471321088,2021-03-30 23:59:27+00:00,side-effect,,,10
"I refuse the vaccine for now we still haven ’ t been able to study any potential long term effects , and I really don ’ t see a commercial in 5 saying “ if you or a one got any of the covid in 2021 , you may be to financial compensation !”",1377073802400632837,2021-03-31 01:42:33+00:00,rushed,,,9
I ’ t tell you the last time I had a flu vaccine 🤷🏻‍♀️,1377075155873202180,2021-03-31 01:47:56+00:00,none,,,5
"But do they need to do it as a social norm , as ? If so , fine . I disagree , but that ' t the issue . My issue is she to be saying that your vaccine ' T WORK if people around you are infected .",1377083113008992261,2021-03-31 02:19:33+00:00,ineffective,,,2
"I suspect most of the people fighting will be the people fighting vaccine , because that ' s the next big battle for freedom , and it may be a long term battle , if the Great follow through with their .",1377092224584970240,2021-03-31 02:55:46+00:00,mandatory,,,4
Now ask why are people getting covid . They have literally the to make the cell a virus machine . Some may be able to handle it temporarily ... but some can ' t . Thus the soaring death in heavily like .,1377099222642614275,2021-03-31 03:23:34+00:00,ineffective,,,2
"First , this is an early hypothesis based on early data - certainly not yet a fact . Second , we do know that a nurse ’ s sister become infected ...",1377142864287698952,2021-03-31 06:16:59+00:00,side-effect,,,10
When will you reveal the truth that the deal is the next SCAM you ' re wasting cash on ? never had a vaccine in the public domain in its entire 20 of being a dodgy company .,1377203098205220865,2021-03-31 10:16:20+00:00,pharma,,,6
Quite when I ’ m that hairdresser who their own business however not myself ......🤔,1377235995553320963,2021-03-31 12:27:03+00:00,none,,,5
I believe those current are unethical and deny the logic that their precedent upon . Can people still carry ? Yes,1377241941075722240,2021-03-31 12:50:41+00:00,ineffective,,,2
"German regulator reportedly nine have from after taking vaccine % age of = 0 . 0005 % ie : 1 in 2 , 00 , 000",1377248494574956546,2021-03-31 13:16:43+00:00,side-effect,,,10
josh90 Theta are saying you will need to get vaccine every half a year or once a year like for season flu . get ne wrong not anti vaccine but i think this wont solve the problem long term .... this and may last for at least one more .,1377256591716667396,2021-03-31 13:48:54+00:00,unnecessary,,,11
Not only that but there is literally no justification for it . If you ’ re then you are against serious illness ( ie . illness that would you ) not exactly sure why the are so concerned about the unvaccinated ...,1377281894547660803,2021-03-31 15:29:26+00:00,unnecessary,,,11
"when I get this vaccine please do not give me the J & ; J one . They baby powder not even safe , what you think I want a vaccine by them 😐",1377290599519420422,2021-03-31 16:04:02+00:00,pharma,,,6
"2700000 took vaccine . 31 . ANY group of 2 . 7m some will have . 2 . 7m of ANYTHING , some will clot . Some were on the Pill . Some were health , with Covid exposure . There were in the PLACEBO . $ at stake You do the math .",1377298345719390214,2021-03-31 16:34:49+00:00,side-effect,,,10
"I know someone who ' s step dad after getting the vaccine . And nobody to care that it ' be long term effects with it . How you get with something and you don ' t know what ' s in it . Also , it ' s experimental , it was made in 9 to a usual 4 .",1377392417192599553,2021-03-31 22:48:37+00:00,side-effect,rushed,,10
GOD But if there ’ s some truth that the are now more likely to pose a risk to everyone else then it ’ s them who should stay in,1377392878431862787,2021-03-31 22:50:27+00:00,side-effect,,,10
My ONLY reason I don ' t like the idea of a Vaccine Passport . IT IS AN ATTEMPT TO FORCE ME TO GET THE SHOT !,1377408536636874753,2021-03-31 23:52:40+00:00,mandatory,,,4
I a day on the couch after the first dose . Strong flu like . COVID vaccine ' s second - dose side effects surprise ER doctor,1377433696295211009,2021-04-01 01:32:39+00:00,side-effect,,,10
is make 15 BILLION in covid . how your feeling now . I don ’ t understand like you saying I ’ m fine right now . What if in a year you have cancer or an illness . Both are possible ...,1377478507475914753,2021-04-01 04:30:43+00:00,pharma,side-effect,,6
your vaccine passport and COVID testing agenda IS a devilish deed !,1377783449575071744,2021-04-02 00:42:27+00:00,religious,,,8
’ t be too upset if this covid vaccine me,1378073391719198723,2021-04-02 19:54:34+00:00,side-effect,,,10
WHY IS THIS PLANT OPEN ? WHY IS THIS PLANT USED TO PRODUCE THAT ARE ALREADY QUESTIONABLE ? 🤷🏽 found at Emergent plant that ruined and vaccine - The Post,1378112633182826496,2021-04-02 22:30:30+00:00,pharma,,,6
"34 y . o .♀️ Pregnancy Obstetrics "" [ same day ] at about 10pm . I had repeated bleeding . At the hospital they me with chronic placental abruption .""",1378195544804184067,2021-04-03 03:59:58+00:00,side-effect,,,10
"7 dead ! Out of 30 people who blood after the - vaccine , seven have : Medical Regulator . COVID19 vaccine",1378292521105649671,2021-04-03 10:25:19+00:00,side-effect,,,10
7 people die from ' blood ' after - vaccine in the,1378299048508207105,2021-04-03 10:51:15+00:00,side-effect,,,10
"s with you , I keep getting told I ’ m in the minority , I ’ m not interested in the vaccine . Never ill had anything , covid in our house , not do much as a . Crack on people .",1378435371462197250,2021-04-03 19:52:57+00:00,none,,,5
That ' s what they want .... It ' s about control . The vaccine ' t for Covid - 19 . Covid - 19 was for the vaccine . Fact,1378509049516466176,2021-04-04 00:45:43+00:00,ineffective,,,2
Not difficult to understand . Everyone who tested positive and was to COVID . People who die after a vaccine ... it must be something else ! And people are fear mongering if they do attribute it to the vaccine but ’ t with a positive test ? 🙄,1378711832102338562,2021-04-04 14:11:30+00:00,side-effect,,,10
"for Covid Ethics 2nd letter to Agency ' Misleading into investigational ... "" ”, or them through “ vaccine ”, clear and egregious of the Code .",1378722914799783941,2021-04-04 14:55:32+00:00,mandatory,,,4
to the vaccine are going the same road as covid did in the first place . Got a nail ?... that ' s covid . Got a headache or stomach ache ?... that ' s the vaccine .,1378748316238946308,2021-04-04 16:36:29+00:00,side-effect,,,10
Contamination 15 million & ; vaccine,1378811024439132164,2021-04-04 20:45:39+00:00,ingredients,,,3
"The Agency safety committee confirmed that the - COVID - 19 vaccine can cause blood in some . Despite the rare blood , the agency that the outweigh the .",1379832880692670474,2021-04-07 16:26:09+00:00,side-effect,,,10
"A 60 - year old woman who of a blood clot after ’ s COVID - 19 vaccine had “ highly unusual ” , according to the Agency . The woman had a low number of blood and in small and large , as well as bleeding ,",1380381984191442944,2021-04-09 04:48:05+00:00,side-effect,,,10
"I ' m interested in vaccine data from third . It may very well be true , but as affair even most transparent have with efficacy data .",1380517054793490440,2021-04-09 13:44:49+00:00,ineffective,,,2
"💥💥 Breaking news 💥💥 Not Surprising though U . S . pause on use of & ; Covid - 19 vaccine after rare blood . related , probably",1381935763961548813,2021-04-13 11:42:15+00:00,side-effect,,,10
"to pause use of J & ; J Covid vaccine after rare blood - issue 6 , 1 This is not good news . COVID19",1381991459201638401,2021-04-13 15:23:34+00:00,side-effect,,,10
People who got blood after a & ; vaccine got them within two of their COVID - 19 shot,1382012726168285187,2021-04-13 16:48:05+00:00,side-effect,,,10
“ The ( ) said on it was of rare blood in who had taken & ; ’ s Covid - 19 vaccine after US federal health the use of the shot .” Is this a case of barely competent on the gravy train,1382025112644386822,2021-04-13 17:37:18+00:00,side-effect,,,10
Sky News : don ' t work !!.... Don ' t take my word for it ..... said they ' t working yesterday & ; he only us what SAGE .... & ; SPY - B have told him to say !!🏴󠁧󠁢󠁥󠁮󠁧󠁿🇬🇧,1382269833891311617,2021-04-14 09:49:44+00:00,ineffective,,,2
"the use of - vaccine , becoming the first nation to take such action over rare but serious suspected health . you the story",1382540996890697731,2021-04-15 03:47:14+00:00,ineffective,,,2
""" : Blood - clot risk roughly same between all "" I said protectionism 2 ago . And I still stand by this .",1382676988272508929,2021-04-15 12:47:37+00:00,side-effect,,,10
"The second dose is more likely to have effects . Was just with someone who got COVID in the and quite badly to her first / vaccine - swollen , sore arm & ; bone ache . Probably had plenty of relevant immunity from COVID . 2nd was less bad for her",1382684517031411717,2021-04-15 13:17:32+00:00,side-effect,,,10
dad stroke after & ; vaccine . Here ’ s what . via,1382855043238486020,2021-04-16 00:35:09+00:00,side-effect,,,10
"If you this last night : the risk that the vector and use in their Covid can cause thrombocytopenia been in the medical literature at least since 2007 . That ' s , , 14 ago . Hey , stuff by when you ' re at !",1383088786544979968,2021-04-16 16:03:57+00:00,side-effect,,,10
Survivor of rare blood clot after COVID - 19 vaccine o ... via,1383218674748706819,2021-04-17 00:40:05+00:00,side-effect,,,10
health their 1st death from blood in a recipient of ' s Covid vaccine . Health say there is a likely link between the death of the 48 - year - old woman & ; the shot .,1383502878153740290,2021-04-17 19:29:25+00:00,side-effect,,,10
"The is looking into a "" handful "" of additional severe of severe side effects possibly linked to the & ; vaccine .",1384257520470876175,2021-04-19 21:28:05+00:00,side-effect,,,10
& ; COVID - 19 vaccine recipient in 3 brain following jab : report via,1384861248676941824,2021-04-21 13:27:05+00:00,side-effect,,,10
Y ’ all get that vaccine you dumb 🥴 first & ; now showing that herpes can be a side effect the vaccine .,1384966245188001796,2021-04-21 20:24:18+00:00,side-effect,,,10
US woman after J & ; J shot with similar as blood clot : A woman who received & ; ' s Covid - 19 vaccine been after showing similar to those of six people who recently blood …,1385524243232804864,2021-04-23 09:21:36+00:00,side-effect,,,10
Live in Covid Vaccine and Covid – Worm - like living and WAY OUT THERE — FI STUFF IS IT REAL,1385609702269145089,2021-04-23 15:01:11+00:00,ingredients,,,3
Very sorry to hear that . The 3600 who have from the vaccine should be listed under Covid as well . People like me have and heart which an could kill us . turned away anyone who had anaphylaxis in the .,1386104175411568644,2021-04-24 23:46:02+00:00,side-effect,,,10
""" The public ’ s over the & ; vaccine are widespread ,..."" The pause that .",1386656496528859138,2021-04-26 12:20:46+00:00,side-effect,,,10
! Get a COVID vaccine ; get a common cold for free ! What are they the Adv26 with ? Perhaps they should use a bit more ?,1386929197935824896,2021-04-27 06:24:23+00:00,side-effect,country,,10
"‘ Fit and healthy ’ engineer , 27 , three after first anti - Covid jab",1386989157495590914,2021-04-27 10:22:38+00:00,side-effect,,,10
"‘ Brazil No To Russia ’ s ; Say No To ’ “ in Brazil officially Russia ' s V covid vaccine over about its development and production , which may impact uptake elsewhere . …” COVID19RU",1387420948148756480,2021-04-28 14:58:25+00:00,country,,,1
man who rare blood clot after and vaccine,1388289624221655040,2021-05-01 00:30:14+00:00,side-effect,,,10
Not to Use & ; ’ s Vaccine Over Rare Blood .,1389335651301081089,2021-05-03 21:46:46+00:00,side-effect,,,10
🇮🇳 for 46 % of the new COVID last week and 1 in 4 of 🇨🇦 The province of its first death of a patient from a rare blood clot condition after the vaccine .,1389856560990412804,2021-05-05 08:16:41+00:00,side-effect,,,10
again . yes . there have been . 20 fully with contracted and on covid . saved them from hospital and death but what the they infected ?,1391316260802105346,2021-05-09 08:57:00+00:00,ineffective,,,2
Not to say they are “ to keep covid around ”. But they do own . ’ s board member mouthpiece is on national for vaccine . Which should be illegal to do .,1391760263771303943,2021-05-10 14:21:19+00:00,mandatory,,,4
Search from the 1y child had anaemia after mother . Breastfeeding Pediatrics,1392312950346575872,2021-05-12 02:57:29+00:00,side-effect,,,10
The that use the vaccine are now under devastating of virus even with nearly all population . If this vaccine is the same used inside China they are in big trouble .,1392379035070734339,2021-05-12 07:20:05+00:00,side-effect,,,10
"38y ♀️ Pregnancy "" maternal cardiac arrest , terminal fetal bradycardia , emergent C - section . Likely amniotic fluid embolism and """,1392848709155622915,2021-05-13 14:26:24+00:00,side-effect,,,10
was found to have – a sign that a vaccine should be due to harmful effects – for such .,1392984249997807618,2021-05-13 23:25:00+00:00,side-effect,,,10
"the1 Nope . 10 % of all vaccine breakthrough of COVID - 19 are severe enough to end in or death . are not the full answer -- that goes double for the lower - efficacy like & ; the . The more in a community , the more spread .",1393865837837094913,2021-05-16 09:48:07+00:00,ineffective,side-effect,,2
"to the risk of COVID ? Are you serious ? There ' s about a 1 in several hundred thousand risk of blood from the - or J & ; J from what I ' seen . There ' s a MUCH higher risk of blood from COVID & ; many other . That said , if they want to",1394634561280225294,2021-05-18 12:42:45+00:00,side-effect,,,10
Many people here in are getting Covid after . Two people I know this week . One ill right after his vaccination . Another was Covid + despite vaccination . I include a big section about adverse in this ( massive ) tome :,1394905994484801538,2021-05-19 06:41:19+00:00,side-effect,,,10
Young Model In Coma After Vaccine – The,1396394922111078401,2021-05-23 09:17:47+00:00,side-effect,,,10
"No vaccine is safe . You ' been . All the media focus been on None on . As at 16 . 5 . 21 Out of 3 , 073 , 502 Total 13 , 574 Total adverse for vaccine 5843 Total adverse for ( ) Source",1396812775024861186,2021-05-24 12:58:11+00:00,ineffective,,,2
"News Not necessary . Subject matter in can enlighten him on potential / harm of vaccine . Not every national leader is a qualified medical practitioner , or scientist .",1397212377045774346,2021-05-25 15:26:04+00:00,side-effect,,,10
buff ly : ' as first person to get Covid vaccine of unrelated illness ',1397256411931938824,2021-05-25 18:21:03+00:00,side-effect,,,10
A coroner will consider whether “ ” by the vaccine were a factor in the death of 44 - year - old Shaw .,1398026157648318466,2021-05-27 21:19:44+00:00,side-effect,,,10
"I ' d more worry about in ( and other people with ) with their low efficacy , much more likely virus . In such case we may as well ignore and treat such people as unvaccinated .",1398183019433897987,2021-05-28 07:43:03+00:00,ineffective,,,2
are you going to do a public talk say they have found the reason for the after your vaccine you need to listen to them it like you need to make small to it,1398196861350076416,2021-05-28 08:38:03+00:00,side-effect,,,10
"to May 21 : 1 , 963 of death following vaccination with the - vaccine , 104 , 087 adverse ( 445 , 926 individual - symptom ). 1 , 740 of permanent disability .",1398382010494636035,2021-05-28 20:53:46+00:00,side-effect,,,10
", Z just not up to the job . Can ’ t get to herd immunity with that vaccine . Pivot to now .",1398419094630584322,2021-05-28 23:21:08+00:00,ineffective,,,2
"' s account been withheld in , , , , , , , , , Republic , , , , , , , , , Finland , , , , , , , , , United Kingdom in response to a legal demand . Learn more .",1399640610395627520,2021-06-01 08:15:00+00:00,rushed,,,9
"probable link between $ $ vaccine and myocarditis "" there is a probable link between the second dose vaccine and the appearance of myocarditis among men aged 16 to 30 """,1400044402916179969,2021-06-02 10:59:31+00:00,side-effect,,,10
"Strange defence of ’ s role in vaccine delivery by they really have away the science ! They rushed into to mask 160k dead , despite its effectivity being 20 % less than as in ’ s 310m , 30 % effectivity for 75 % with 1 jab !",1400159899385016326,2021-06-02 18:38:28+00:00,ineffective,rushed,,2
The vaccine ’ t for covid ... covid was for the vaccine ....,1400628010043195397,2021-06-04 01:38:34+00:00,conspiracy,,,0
"This from ... 👇🏼 How does one figure out if one is allergic to the of the vaccine ? 🤔 "" Tell ur worker before taking the vaccine .."" Do they they are ? vaccine Vaccination",1400726806366330885,2021-06-04 08:11:09+00:00,side-effect,,,10
"Does this in any way justify permission to vaccinate with vaccine ? Definitely , it ' t justify them from any legal . Serum Institute is in demanding similar legal protection , knowing its can cause fatal blood .",1400847569941532675,2021-06-04 16:11:01+00:00,side-effect,,,10
sadly the vaccine is not stopping transmission a vaccine is meant to get rid of whatever it is meant for so how can the country really open up in two are you thinking straight for yourself or being told what to do by your back,1401702416215650306,2021-06-07 00:47:53+00:00,ineffective,,,2
"They up big time . ❗ untested onto population . ⚠️ Now , only foreign enable u 2 fly abroad . ( vaccine stay locked up in ) the whole lot .",1402260345754996736,2021-06-08 13:44:53+00:00,political,rushed,,7
"vaccine may link to heart issue , via",1402294806332817415,2021-06-08 16:01:49+00:00,side-effect,,,10
is proving to be unreliable and untrustworthy . them to exploit and loot with WORLD ' S MOST EXPENSIVE VACCINE - without DATA / are complacent in this Loot .,1402626906416050179,2021-06-09 14:01:28+00:00,rushed,political,,9
‘ SEVERE FORM ’: Woman ’ s death likely linked to vaccine,1402857330681683968,2021-06-10 05:17:06+00:00,side-effect,,,10
: Woman ' s death ' related ' to vaccine via En,1402894840472301568,2021-06-10 07:46:09+00:00,side-effect,,,10
"Just curious ! Do you personally know someone who got the vaccine and they COVID19 infection after getting the vaccine "" Fully "" : 2 after the 2d dose of vaccine : "" ? 🙋‍♂️",1402993751941738504,2021-06-10 14:19:11+00:00,ineffective,,,2
"never translate well into the real world . In where of millions of and have been given , no difference was noted between either vaccine . Both hit the high 90s mark in serious illness after two .",1403177450503344131,2021-06-11 02:29:08+00:00,side-effect,,,10
"I ‘ confirm I know someone who had the most dark , twisted and terrifying while trying to fight off vaccine physical effects . I don ’ t know if I am this with appropriate intensity , but , he said the alone were enough to keep him from getting the again .",1403462305602486278,2021-06-11 21:21:03+00:00,side-effect,,,10
"used both and , and no vaccine is 100 % effective . You ’ d have to know a lot more data to draw any about one vaccine , or know whether the number of is significant .",1403767449422647306,2021-06-12 17:33:35+00:00,ineffective,side-effect,,2
"U have a deep understanding ? Then why did tell us the work against , then the next day , they don ' t , then a week later they do , and still back and forth to this day . Also , how could the create a covid without covid in it ? Not rhetorical ..",1406041911048146945,2021-06-19 00:11:29+00:00,ineffective,,,2
"350 + & ; hit w / Covid - 19 in , majority were 💉 w / . Costa , dealing w / severe Covid - 19 outbreak , delivery of 💉 due to efficacy . Despite 💉 60 +% of w / at least one shot , , 1 of highest Covid - 19 death .",1406739049411403781,2021-06-20 22:21:39+00:00,side-effect,ineffective,,10
"What went wrong with ’ s vaccine for COVID - 19 ? The poor performance revealed that the vaccine made by German ’ t just a disappointment , it ’ s a scientific puzzle . suspect the vaccine ’ s design is at fault .",1407004584233603075,2021-06-21 15:56:48+00:00,country,,,1
"Sen . : Democrat media suppress information about more than 5 , 000 vaccine -",1407341885052669960,2021-06-22 14:17:07+00:00,side-effect,,,10
Editor I would be a bit concerned about the of Myocarditis in young men following a vaccine . Most were mild but some ended up in . Covid in healthy young people usually is not severe . I would avoid in young .,1407440397031280644,2021-06-22 20:48:34+00:00,side-effect,,,10
"So you are saying that no one because of a COVID - 19 vaccine or had side - effects ? How would you know that ? Show me the study that that . The issue is not good , or bad . It is what adverse and why . So people can decide .",1407865790058012672,2021-06-24 00:58:55+00:00,side-effect,,,10
From COVID ' s Warped Interesting side history on . The author apparently was unaware that was substantially funded by . and their jab by .,1409830204114149376,2021-06-29 11:04:48+00:00,pharma,,,6
Feel like March 2020 all over again . Easy to find of heavily seeing of Delta Variant with people . Just like when I was warning my school what was coming last year . on marketing for today .,1409869641904652288,2021-06-29 13:41:31+00:00,ineffective,,,2
Time come to switch to non genetic vaccine as one ‼ / will survive only by ‼ vaccination covid19,1410347738672271360,2021-06-30 21:21:18+00:00,pharma,,,6
The only that two of the “ were definitely linked to vaccination ” ( both of thrombosis with thrombocytopenia syndrome after administration of the - vaccine ). But there only been one confirmed death from Covid - 19 in this year .,1410598722577211396,2021-07-01 13:58:37+00:00,side-effect,,,10
need to debunk vaccine role success from vaccine reliability ! was always suboptimal to at 79 % effectivity 95 % for clinical herd immunity given 21 % are ineligible for jab ! Now worse since let Delta into with Only 66 % effectivity ! Stealth plan !,1410892452777578498,2021-07-02 09:25:48+00:00,ineffective,,,2
"SHA 2 Yes , the vaccine been a massive fail , the world over . In the , it been a disaster . 500 million & ; so many . All of them , liberal .",1411655390543052805,2021-07-04 11:57:27+00:00,ineffective,,,2
"chest pain , man Vaccine , 2 later Age 58 Vaccine : . Dose : 2nd City :",1411866086560210952,2021-07-05 01:54:40+00:00,side-effect,,,10
"⁦⁩ Boy , 16 , had cardiac arrest after exercise following 1 vaccine dose The 7 involved aged below 30 old , "" higher than for this age group , based on background incidence "", the committee noted .",1412018376466071560,2021-07-05 11:59:49+00:00,side-effect,,,10
"What is disease severity , and instead of . If the majority of those newly infected with are under 40 and / or had one vaccine shot , then it ' s better to let them get infected , which full immunity .",1412065228708319232,2021-07-05 15:06:00+00:00,unnecessary,,,11
""" Oh man … vaccine to 64 percent effectiveness in halting .."" You ' re still getting infected , but you ' re not going to the hospital . That ' s the goal . Zero Covid is a mental disorder .",1412087877924798468,2021-07-05 16:36:00+00:00,ineffective,,,2
Two cardiac in in media after vaccine . A 13 year - old boy ( Michigan ) in his sleep 3 days after vaccine . A 16 year - old boy in cardiac arrest on day 6 after vaccination . Links below . 2 / 2,1412769467369615365,2021-07-07 13:44:23+00:00,side-effect,,,10
I ' m some sort of here for thinking that there should be something by way of compensation for not getting the vaccine opportunity due to the risk appraisal ...... have to think 4 week would give more than enough nAb anyway !,1413090899878350855,2021-07-08 11:01:39+00:00,side-effect,,,10
Death of 61 - year - old West woman last month likely linked to vaccine - News,1413186017956298756,2021-07-08 17:19:37+00:00,side-effect,,,10
"I know several where everyone got COVID19 people had either mild disease or asymptomatic positivity . Unvaccinated ended up in , and some ( all unvaccinated ) Vaccine ChAdOx1",1414073004452040704,2021-07-11 04:04:11+00:00,side-effect,,,10
I might look into it . I had with the and with COVID .,1414369196599820288,2021-07-11 23:41:08+00:00,side-effect,,,10
Premier Steven said the Therapeutic Goods Administration confirmed a case of thrombosis with thrombocytopenia syndrome ( ) in a 72 - year - old woman was likely linked to the vaccine .,1414464976849235969,2021-07-12 06:01:44+00:00,side-effect,,,10
reportedly will issue warning on & ; vaccine about rare disorder,1414926109364396032,2021-07-13 12:34:07+00:00,side-effect,,,10
"& ; vaccine may be linked to rare disease ,",1414969447408881665,2021-07-13 15:26:19+00:00,side-effect,,,10
"from right and left about & ; vaccine ' s link to rare disease . "" In 1976 , in reaction to 400 to 500 of - Syndrome and 25 from it , the entire swine flu vaccine program was shut down """,1415682904378642436,2021-07-15 14:41:21+00:00,side-effect,,,10
"Eric , Ben Stein and countless sound the alarm on the severe and deadly side effects of the Roulette Covid “ vaccine ”.",1416399083745513472,2021-07-17 14:07:11+00:00,side-effect,,,10
"I ' t know was in the U . S . I do know that J and J blood , as does . I do know that J and J from which I was disabled for a decade from another government rushed vaccine . Go bake a cake or something , ladies .",1416802299444334602,2021-07-18 16:49:25+00:00,side-effect,,,10
"J Harper They cannot mandate for something that ' t work ! The are proving to be ineffective . In which the highest vaccination in the world , 80 % of those are !",1417178021849620488,2021-07-19 17:42:24+00:00,mandatory,ineffective,,4
how many of your staff got with ? Maybe if they were waiting like my family they would have the done faster . COVID19Vaccine,1417885167406882818,2021-07-21 16:32:21+00:00,none,,,5
This after vaccination is extremely rate . In fact I have only been able to find one case where it after . Other of this type have after the . See the attached ...,1419637335080198146,2021-07-26 12:34:50+00:00,side-effect,,,10
But if you ’ re fully why would that matter ? You have complete immunity ... right ? Like you trust and ... right ? You trust the science ... right ? You ’ re completely safe convinced everyone their vaccine 98 % efficacy ... right ? You are golden 🤷‍♀️,1419889746994556931,2021-07-27 05:17:50+00:00,ineffective,,,2
"Its time for the to stop this as a common vaccine for the 3rd world . If they don ' t , they are the of the poor at risk . from ' s COVID - 19 shot fade after about 6 , booster - study via",1419984353350889475,2021-07-27 11:33:46+00:00,ineffective,,,2
This is exactly why Vaccine & ; No Q is several not away Not 100 % Add to this ; = 46 % of C19 ( delta ) were fully . 2 / 3 of in = : efficacy against Delta over 6 month period to 38 - 39 % is back 2 mitigation L / D,1419993693302386688,2021-07-27 12:10:53+00:00,side-effect,ineffective,,10
Contract to Acknowledge Vaccine Is Untried and Side Effects Unknown Yet take to the podium to say that are “ safe and effective ”. How can they possibly know ? What do they know that even vaccine do not ??,1420376090988711942,2021-07-28 13:30:24+00:00,rushed,side-effect,,9
1 / In case you ’ t notice : the are now BY FAR the highest annual selling and most profitable product in the history of Big . is $ 33 . 5 billion in vaccine and almost $ 10 billion in THIS YEAR .,1420505173022158849,2021-07-28 22:03:19+00:00,pharma,,,6
"to be a blockbuster product of w / a $ 1 billion / year ! And now their COVID that & ; a whopping $ 33 billion in 2021 ! No wonder , they are pitching for a booster / 3rd dose to rake in more",1420593241192230915,2021-07-29 03:53:16+00:00,pharma,,,6
Anyone know if foster are being forced to have the vaccine ? covid (),1420770344957366273,2021-07-29 15:37:01+00:00,mandatory,,,4
"Search from the 79y ♂️ Cancer Oncology "" Brain neoplasm , ... Craniotomy , ... Neoplasm malignant """,1421306058283229193,2021-07-31 03:05:45+00:00,side-effect,,,10
""" This will be when is ready for the third vaccination . Medical will warn us to take the third injection because of the dangerous Delta ( ) covid strain .""",1421741199891783686,2021-08-01 07:54:51+00:00,ineffective,,,2
"NEARLY 400 BETWEEN THE OF 12 AND 17 WERE WITH HEART INFLAMMATION AFTER ' S VACCINE FOR COVID19 , ACCORDING TO A STUDY BY - EPOCH TIMES",1421987700928913414,2021-08-02 00:14:21+00:00,side-effect,,,10
